imdb_id,title,imdbid,rating,date,id,dubious,submitterid,year,visible
0382077,Hide and Seek,0382077,3,2009-08-16 01:32:18,461,0,136,2005,1
0382189,My Summer of Love,0382189,3,2011-02-15 14:09:34,2041,0,2727,2004,1
0382625,"Da Vinci Code, The",0382625,1,2014-02-22 13:37:11,5191,0,9510,2006,1
0382628,Dark Water,0382628,3,2011-07-12 21:35:56,2522,0,3747,2005,1
0382761,Jennifer's Shadow,0382761,3,2014-04-12 22:47:04,5392,0,9933,2004,1
0382932,Ratatouille,0382932,1,2008-07-19 00:00:00,14,0,1,2007,1
0382992,Stealth,0382992,1,2013-06-12 08:18:19,4233,0,7379,2005,1
0383028,"Synecdoche, New York",0383028,3,2010-09-30 21:13:24,1616,1,1981,2008,1
0383060,Zoom,0383060,3,2010-12-15 22:48:19,1853,0,2373,2006,1
0383216,"Pink Panther, The",0383216,1,2014-06-09 03:10:01,5552,0,10339,2006,1
0383222,BloodRayne,0383222,3,2013-06-07 19:13:29,4218,1,7349,2005,1
0383574,Pirates of the Caribbean: Dead Man's Chest,0383574,2,2008-08-14 18:48:49,167,,6,2006,1
0383694,Vera Drake,0383694,3,2011-08-14 00:48:40,2612,0,3920,2004,1
0384286,Cry_Wolf,0384286,3,2017-05-21 11:46:40,7625,1,14866,2005,1
0384369,Before the Fall,0384369,1,2017-05-21 11:02:14,7617,0,14858,2004,1
0384504,Saving Face,0384504,3,2011-08-13 16:12:50,2608,0,3916,2004,1
0384533,She Hate Me,0384533,2,2014-10-09 01:03:58,5824,0,11011,2004,1
0384537,Silent Hill,0384537,3,2010-05-12 23:16:05,793,0,600,2006,1
0384573,Swimmers,0384573,3,2014-05-24 07:16:51,5498,0,10190,2005,1
0384793,Accepted,0384793,1,2015-04-09 14:39:39,6194,0,11855,2006,1
0384806,"Amityville Horror, The",0384806,3,2013-10-12 17:16:22,4688,0,8460,2005,1
0385267,In Good Company,0385267,1,2010-07-04 23:48:04,1096,0,1142,2004,1
0385307,Miss Congeniality 2: Armed & Fabulous,0385307,3,2010-07-04 05:23:21,1074,0,1119,2005,1
0385700,Final Fantasy VII: Advent Children,0385700,3,2012-02-18 09:04:29,3053,0,4762,2005,1
0385752,"Golden Compass, The",0385752,3,2009-08-29 22:57:38,487,0,170,2007,1
0385880,Monster House,0385880,3,2012-11-06 01:54:59,3661,0,6042,2006,1
0386117,Where the Wild Things Are,0386117,1,2011-05-24 23:51:02,2336,0,3375,2009,1
0386140,"Legend of Zorro, The",0386140,1,2010-07-04 04:17:52,1059,0,1104,2005,1
0386588,Hitch,0386588,2,2013-04-28 06:59:49,4113,0,7064,2005,1
0386820,Terkel i knibe,0386820,1,2011-01-04 10:08:06,1890,0,2486,2004,1
0386862,"Forest for the Trees, The",0386862,3,2013-11-15 05:37:36,4829,0,8769,2003,1
0387131,"Constant Gardener, The",0387131,3,2010-10-05 02:57:30,1642,0,2017,2005,1
0387564,Saw,0387564,2,2010-05-14 19:34:45,807,0,628,2004,1
0387658,Bionicle 2: Legends of Metru Nui,0387658,0,2014-07-12 19:23:20,5629,0,10520,2004,1
0387808,Idiocracy,0387808,1,2008-07-19 00:00:00,10,0,1,2006,1
0387877,Black Dahlia,0387877,1,2013-05-12 11:40:38,4130,0,7134,2006,1
0388125,In Her Shoes,0388125,3,2010-10-09 15:51:24,1656,0,2038,2005,1
0388182,King of California,0388182,1,2011-05-25 18:37:50,2341,0,3380,2007,1
0388311,Or,0388311,3,2010-11-30 23:51:52,1798,0,2292,2004,1
0388419,Christmas with the Kranks,0388419,3,2014-12-08 07:19:55,5968,0,11330,2004,1
0388473,Tokyo Godfathers,0388473,3,2009-03-18 22:24:37,299,,21,2003,1
0388482,Transporter 2,0388482,1,2013-11-07 08:09:31,4795,0,8652,2005,1
0388500,Beauty Shop,0388500,3,2013-03-19 01:21:29,3995,0,6818,2005,1
0388789,Born Into Brothels: Calcutta's Red Light Kids,0388789,3,2010-06-11 21:16:52,933,0,873,2004,1
0388795,Brokeback Mountain,0388795,2,2011-02-15 12:33:33,2037,0,2723,2005,1
0389557,Zwartboek,0389557,3,2010-05-25 11:39:09,830,0,677,2006,1
0389722,30 Days of Night,0389722,2,2011-03-20 22:26:07,2130,0,2901,2007,1
0389790,Bee Movie,0389790,1,2017-03-16 19:54:13,7519,0,14678,2007,1
0389860,Click,0389860,3,2014-04-04 11:45:44,5358,0,9834,2006,1
0390205,"Spirit of Jeet Kune Do, The",0390205,1,2012-09-30 07:38:48,3565,0,5846,2004,1
0390221,Maria Full of Grace,0390221,3,2012-06-03 02:09:49,3311,0,5297,2004,1
0390384,Primer,0390384,1,2010-08-01 16:04:27,1420,0,1589,2004,1
0390450,Blessed,0390450,3,2016-11-02 01:57:26,7234,0,14155,2004,1
0391198,"Grudge, The",0391198,3,2012-11-01 17:49:07,3642,0,6009,2004,1
0393109,Brick,0393109,1,2009-12-12 18:57:17,561,0,282,2005,1
0393162,Coach Carter,0393162,3,2011-07-27 03:43:15,2575,0,3847,2005,1
0393956,Viva,0393956,3,2017-04-20 17:19:00,7584,0,14794,2007,1
0395584,"Devil's Rejects, The",0395584,3,2012-10-26 21:15:57,3628,0,5976,2005,1
0395699,"Pacifier, The",0395699,3,2015-10-20 19:40:33,6503,0,12677,2005,1
0395972,North Country,0395972,3,2010-04-25 08:47:09,756,0,549,2005,1
0396171,Perfume: The Story of a Murderer,0396171,3,2011-01-02 16:41:59,1888,0,2472,2006,1
0396184,With Blood on My Hands: Pusher II,0396184,3,2012-01-17 06:11:07,2995,0,4643,2004,1
0396269,Wedding Crashers,0396269,3,2011-05-04 15:20:26,2270,0,3190,2005,1
0396555,Meet the Robinsons,0396555,1,2011-01-29 23:24:49,1945,0,2602,2007,1
0396652,Ice Princess,0396652,3,2012-11-19 02:38:50,3677,0,6092,2005,1
0396707,"Secret of Moonacre, The",0396707,3,2014-10-23 03:30:14,5864,0,11095,2008,1
0397065,House of Wax,0397065,2,2015-12-02 18:59:10,6568,0,12836,2005,1
0397101,"Skeleton Key, The",0397101,3,2010-05-21 20:45:43,825,0,657,2005,1
0397535,Memoirs of a Geisha,0397535,3,2012-05-08 19:07:00,3237,0,5152,2005,1
0397892,Bolt,0397892,3,2008-11-23 18:35:41,220,,15,2008,1
0398165,"Longest Yard, The",0398165,1,2015-08-13 03:40:09,6403,0,12455,2005,1
0398286,Tangled,0398286,3,2010-11-27 01:52:56,1782,0,2265,2010,1
0398375,Rumor Has It...,0398375,3,2013-06-11 01:51:44,4229,0,7372,2005,1
0398712,Assault on Precinct 13,0398712,3,2008-11-23 00:11:09,218,,1,2005,1
0398808,Bridge to Terabithia,0398808,3,2012-06-08 09:38:10,3333,0,5324,2007,1
0398913,DOA: Dead or Alive,0398913,3,2013-06-02 11:47:25,4202,0,7308,2006,1
0399146,A History of Violence,0399146,3,2014-10-03 02:53:34,5800,0,10956,2005,1
0399201,"Island, The",0399201,3,2009-09-27 03:18:52,517,0,213,2005,1
0399295,Lord of War,0399295,2,2011-02-26 16:54:14,2072,0,2785,2005,1
0399412,Nina,0399412,3,2013-09-27 00:40:45,4630,0,8360,2004,1
0400497,Herbie Fully Loaded,0400497,3,2009-05-24 09:11:03,328,,1,2005,1
0400717,Open Season,0400717,1,2012-12-29 23:10:50,3786,0,6293,2006,1
0401085,C.R.A.Z.Y.,0401085,3,2014-08-13 20:04:12,5697,1,10691,2005,1
0401233,Appleseed,0401233,3,2010-11-18 19:37:43,1763,0,2240,2004,1
0401383,"Diving Bell and the Butterfly, The",0401383,2,2010-12-21 07:29:39,1868,1,2406,2007,1
0401711,Paris je t'aime,0401711,3,2012-02-18 19:44:31,3054,1,4767,2006,1
0401729,John Carter,0401729,3,2012-03-11 05:20:53,3108,0,4890,2012,1
0401792,Sin City,0401792,3,2008-07-24 00:00:00,67,0,1,2005,1
0401997,Breach,0401997,1,2011-07-28 19:29:25,2581,0,3860,2007,1
0402022,AEon Flux,0402022,3,2010-10-03 08:49:08,1627,0,1998,2005,1
0402158,L'empire des loups,0402158,3,2012-02-14 22:45:14,3046,0,4746,2005,1
0402399,"New World, The",0402399,3,2010-09-05 16:58:23,1532,1,1830,2005,1
0402894,Casanova,0402894,3,2010-06-07 03:44:46,914,0,834,2005,1
0403358,Nochnoy dozor (Night Watch),0403358,1,2013-06-18 16:53:11,4249,0,7427,2004,1
0403508,"Sisterhood of the Traveling Pants, The",0403508,3,2011-01-18 22:22:57,1922,0,2551,2005,1
0403702,Youth in Revolt,0403702,1,2010-07-14 17:44:37,1179,1,1240,2009,1
0403703,Yu-Gi-Oh!: The Movie,0403703,0,2016-10-17 15:06:40,7206,0,14115,2004,1
0404032,"Exorcism of Emily Rose, The",0404032,3,2013-08-31 20:27:33,4528,0,8144,2005,1
0404203,Little Children,0404203,3,2009-10-05 05:43:15,521,0,218,2006,1
0404978,Gambit,0404978,1,2013-05-29 09:38:48,4176,0,7274,2012,1
0405094,Das Leben Der Anderen,0405094,0,2010-05-12 00:05:38,791,0,597,2006,1
0405159,Million Dollar Baby,0405159,3,2010-07-10 06:31:16,1148,0,1205,2004,1
0405296,A Scanner Darkly,0405296,1,2011-05-29 21:01:00,2360,0,3416,2006,1
0405325,Sky High,0405325,3,2010-12-03 10:44:06,1819,0,2316,2005,1
0405336,Southland Tales,0405336,3,2011-01-23 03:14:58,1927,0,2564,2006,1
0405422,"40 Year Old Virgin, The",0405422,3,2010-05-18 16:00:23,816,0,642,2005,1
0405508,Rang De Basanti,0405508,3,2012-12-24 08:42:47,3769,0,6262,2006,1
0405676,All The King's Men,0405676,1,2016-03-06 04:01:31,6762,0,13270,2006,1
0406158,"Prize Winner of Defiance, Ohio, The",0406158,3,2015-04-19 21:25:45,6212,0,11895,2005,1
0406375,Zathura: A Space Adventure,0406375,0,2014-01-28 22:37:20,5112,0,9323,2005,1
0406649,A Christmas Carol: The Musical,0406649,1,2010-07-04 22:39:17,1084,0,1129,2004,1
0406709,Dies irae,0406709,0,2014-05-02 09:13:11,5430,0,10041,2003,1
0406759,"Eye, The",0406759,3,2009-08-09 04:30:09,429,0,97,2008,1
0406816,"Guardian, The",0406816,1,2011-07-14 13:49:42,2538,0,3772,2006,1
0407246,Duck Season,0407246,1,2011-07-10 04:31:50,2514,0,3727,2004,1
0407265,Transamerica,0407265,3,2009-01-22 12:46:53,262,,21,2005,1
0407304,War of the Worlds,0407304,3,2010-07-04 05:16:51,1072,0,1117,2005,1
0407851,Hana and Alice,0407851,3,2011-06-28 01:02:27,2452,0,3613,2004,1
0407887,"Departed, The",0407887,1,2010-08-01 13:05:11,1415,0,1584,2006,1
0408236,Sweeney Todd: The Demon Barber of Fleet Street,0408236,1,2010-01-03 02:45:07,630,0,364,2007,1
0408306,Munich,0408306,1,2013-08-29 03:43:56,4518,0,8128,2005,1
0408790,Flightplan,0408790,3,2011-07-07 08:24:46,2509,0,3691,2005,1
0408961,Kids in America,0408961,3,2013-05-02 02:12:39,4118,0,7082,2005,1
0408985,Last Holiday,0408985,3,2010-06-12 09:48:00,938,0,881,2006,1
0409182,Poseidon,0409182,2,2013-12-06 00:21:05,4918,0,8921,2006,1
0409459,Watchmen,0409459,3,2009-07-05 22:24:09,358,,1,2009,1
0409842,Corpses,0409842,3,2014-01-05 21:13:26,5047,0,9125,2004,1
0409847,Cowboys & Aliens,0409847,1,2011-08-02 06:10:27,2589,0,3876,2011,1
0410097,Hustle & Flow,0410097,3,2012-05-11 18:39:48,3246,1,5169,2005,1
0410297,"Lake House, The",0410297,3,2013-11-19 20:29:16,4856,1,8805,2006,1
0410377,Nim's Island,0410377,3,2008-07-27 13:43:14,73,,1,2008,1
0410764,Tideland,0410764,3,2011-08-21 16:16:02,2630,0,3947,2005,1
0411061,88 Minutes,0411061,1,2008-07-19 00:00:00,30,0,1,2007,1
0411195,Breakfast on Pluto,0411195,2,2015-01-04 00:41:00,6014,1,11438,2005,1
0411477,Hellboy II: The Golden Army,0411477,1,2008-11-02 11:06:18,214,,1,2008,1
0411705,9 Songs,0411705,0,2016-02-26 21:59:27,6748,0,13246,2004,1
0411951,Tekken,0411951,2,2012-06-04 08:30:02,3316,0,5304,2010,1
0412019,Broken Flowers,0412019,3,2010-05-28 06:11:35,865,0,744,2005,1
0412536,Brideshead Revisited,0412536,1,2017-05-21 11:16:22,7622,0,14863,2008,1
0412798,Half Light,0412798,3,2013-07-30 21:07:39,4424,0,7899,2006,1
0412915,"Librarian: Quest for the Spear, The",0412915,3,2014-04-15 20:15:39,5401,1,9953,2004,1
0412922,Little Manhattan,0412922,3,2015-10-11 03:10:39,6485,0,12639,2005,1
0413267,Shrek the Third,0413267,3,2008-07-19 00:00:00,26,0,1,2007,1
0413300,Spider-Man 3,0413300,2,2014-05-18 03:09:23,5483,0,10155,2007,1
0413573,Grey's Anatomy,0413573,0,2016-11-11 17:51:53,7256,1,14192,2005,1
0414055,Elizabeth: The Golden Age,0414055,3,2012-05-07 12:34:08,3230,0,5134,2007,1
0414387,Pride and Prejudice,0414387,3,2013-06-21 01:37:11,4254,0,7443,2005,1
0414852,Banlieue 13,0414852,0,2010-05-28 18:28:13,868,0,753,2004,1
0414853,Barnyard,0414853,3,2016-12-30 04:45:58,7366,0,14370,2006,1
0414923,Crimes of Fashion,0414923,3,2013-07-24 20:26:13,4389,0,7816,2004,1
0414982,Final Destination 3,0414982,3,2013-09-16 18:16:36,4595,0,8279,2006,1
0414993,"Fountain, The",0414993,3,2011-01-28 23:42:27,1937,1,2593,2006,1
0415127,"Man from London, The",0415127,3,2011-10-06 15:23:22,2743,0,4132,2007,1
0415167,Mortuary,0415167,3,2014-01-10 16:54:07,5059,0,9175,2005,1
0415679,Boy Eats Girl,0415679,2,2014-01-05 21:09:57,5046,0,9124,2005,1
0415819,He Was Cool (Geunomeun meoshiteotda),0415819,3,2013-07-18 22:35:27,4368,0,7771,2004,1
0415833,Hate Crime,0415833,2,2013-07-12 15:23:54,4339,0,7691,2005,1
0415978,Me and You and Everyone We Know,0415978,3,2011-04-23 19:31:31,2233,0,3122,2005,1
0416212,"Secret Life of Bees, The",0416212,3,2010-06-09 16:04:34,927,0,855,2008,1
0416220,Shimotsuma monogatari (Kamikaze Girls),0416220,3,2010-05-08 16:09:42,785,0,588,2004,1
0416315,Wolf Creek,0416315,3,2016-10-14 07:33:08,7198,0,14103,2005,1
0416320,Match Point,0416320,3,2013-04-22 00:23:28,4077,0,7009,2005,1
0416449,300,0416449,0,2010-07-23 01:03:25,1271,0,1373,2006,1
0416496,Bandidas,0416496,3,2009-07-13 11:03:10,370,,1,2006,1
0416508,Becoming Jane,0416508,3,2010-04-16 23:20:16,738,0,522,2007,1
0417001,Must Love Dogs,0417001,2,2013-05-21 22:25:21,4150,0,7215,2005,1
0417148,Snakes on a Plane,0417148,3,2011-01-04 19:48:11,1894,0,2490,2006,1
0417225,Idlewild,0417225,3,2012-06-07 04:37:11,3326,0,5317,2006,1
0417349,North and South,0417349,3,2010-09-10 15:50:23,1565,0,1879,2004,1
0417385,Twelve and Holding,0417385,3,2013-05-29 17:06:54,4178,0,7277,2005,1
0417614,Dreamland,0417614,3,2011-05-16 18:32:00,2297,0,3305,2006,1
0417658,Factotum,0417658,1,2010-08-01 18:35:46,1422,0,1591,2005,1
0417741,Harry Potter and the Half-Blood Prince,0417741,3,2009-07-17 09:39:05,375,,15,2009,1
0418279,Transformers,0418279,3,2009-08-07 01:27:41,422,0,89,2007,1
0418455,Adam's Apples,0418455,0,2013-12-17 23:52:29,4961,0,8993,2005,1
0418763,Jarhead,0418763,0,2009-01-04 16:40:28,250,,1,2005,1
0418773,Junebug,0418773,3,2009-07-13 10:05:20,364,,41,2005,1
0419294,"Three Burials of Melquiades Estrada, The",0419294,3,2013-09-26 23:02:58,4629,0,8359,2005,1
0419677,Dead Man's Shoes,0419677,1,2016-09-15 22:28:40,7119,0,13973,2004,1
0419706,Doom,0419706,1,2010-07-10 06:33:02,1149,0,1206,2005,1
0419773,Gespenster,0419773,3,2013-11-15 05:58:29,4834,0,8774,2005,1
0419887,"Kite Runner, The",0419887,0,2010-01-20 00:35:10,652,1,391,2007,1
0420015,Nine Lives,0420015,3,2011-12-16 01:22:03,2933,0,4490,2005,1
0420087,A Prairie Home Companion,0420087,3,2011-07-13 06:39:43,2525,0,3751,2006,1
0420223,Stranger Than Fiction,0420223,3,2009-12-11 01:49:55,559,0,280,2006,1
0420251,Three... Extremes,0420251,3,2011-10-15 19:56:35,2768,0,4182,2004,1
0420332,Veer-Zaara,0420332,3,2014-12-10 23:46:14,5976,0,11350,2004,1
0420509,"Aura, The",0420509,1,2014-02-16 19:38:30,5178,0,9466,2005,1
0421054,Domino,0421054,3,2011-05-14 06:15:24,2292,0,3293,2005,1
0421082,Control,0421082,2,2016-07-21 20:11:54,6987,0,13744,2007,1
0421229,Mrs Palfrey at The Claremont,0421229,3,2011-02-02 07:56:34,1951,0,2614,2005,1
0421238,"Proposition, The",0421238,1,2014-05-08 17:44:03,5455,0,10095,2005,1
0421239,Red Eye,0421239,3,2011-05-14 01:09:19,2290,0,3291,2005,1
0421528,20 centimetros,0421528,3,2013-09-30 07:26:05,4648,0,8387,2005,1
0421715,"Curious Case of Benjamin Button, The",0421715,3,2009-09-11 22:43:51,504,1,195,2008,1
0421994,Imagine Me &amp; You,0421994,3,2010-04-04 11:29:59,719,0,498,2005,1
0422015,Le couperet,0422015,3,2013-11-01 15:58:14,4761,0,8591,2005,1
0422272,Frágiles (Fragile),0422272,3,2014-09-14 20:28:09,5747,0,10821,2005,1
0422720,Marie Antoinette,0422720,3,2009-02-26 00:23:11,290,,6,2006,1
0422778,"Muppets' Wizard of Oz, The",0422778,3,2010-09-22 04:59:17,1587,0,1930,2005,1
0423169,Sherrybaby,0423169,3,2013-12-01 22:27:33,4899,1,8882,2006,1
0423382,Tjenare kungen,0423382,3,2014-01-02 22:55:19,5030,0,9096,2005,1
0423409,Tristram Shandy: A Cock and Bull Story,0423409,2,2011-07-20 16:51:42,2559,0,3805,2005,1
0423455,Hemingway & Gellhorn,0423455,2,2014-01-07 20:09:48,5053,0,9142,2012,1
0423651,Fingersmith,0423651,3,2011-08-12 02:45:04,2603,0,3909,2005,1
0423866,3-Iron,0423866,1,2012-09-27 22:58:17,3557,0,5837,2004,1
0423977,Charlie Bartlett,0423977,2,2010-06-30 00:28:11,1008,1,1032,2007,1
0424095,Flushed Away,0424095,0,2013-01-08 19:50:04,3812,0,6349,2006,1
0424136,Hard Candy,0424136,3,2009-08-03 23:14:22,415,0,79,2005,1
0424205,Joyeux Noël,0424205,0,2009-05-27 22:07:58,330,,21,2005,1
0424287,"Mostly Unfabulous Social Life of Ethan Green, The",0424287,3,2010-08-23 22:22:51,1496,1,1760,2005,1
0424345,Clerks II,0424345,3,2011-12-19 01:14:56,2941,1,4503,2006,1
0424774,"Adventures of Sharkboy and Lavagirl 3-D, The",0424774,1,2011-01-13 05:48:30,1907,0,2524,2005,1
0424880,Candy,0424880,3,2014-03-05 14:35:42,5233,1,9582,2006,1
0425061,Get Smart,0425061,1,2008-07-27 16:30:35,74,,1,2008,1
0425112,Hot Fuzz,0425112,1,2009-06-22 05:23:25,351,,38,2007,1
0425123,Just Like Heaven,0425123,3,2010-07-28 08:37:52,1396,0,1533,2005,1
0425210,Lucky Number Slevin,0425210,1,2010-07-10 03:12:39,1138,0,1194,2006,1
0425357,"Pleasure Drivers, The",0425357,3,2008-07-19 00:00:00,21,0,1,2005,1
0425413,"Run, Fatboy, Run",0425413,1,2015-12-19 04:56:37,6616,0,12911,2007,1
0425430,"Messengers, The",0425430,3,2014-01-05 04:26:08,5042,0,9117,2007,1
0425637,Chi bi (Red Cliff),0425637,1,2010-11-15 05:53:39,1757,0,2228,2008,1
0426089,Maggie and Annie,0426089,3,2013-07-25 20:21:42,4399,0,7832,2002,1
0426578,Sophie Scholl - Die letzten Tage,0426578,3,2010-07-03 18:03:41,1044,0,1086,2005,1
0426592,Superhero Movie,0426592,3,2014-04-22 17:30:17,5412,1,9987,2008,1
0426955,Barbie as the Princess and the Pauper,0426955,3,2015-06-14 16:35:04,6312,0,12214,2004,1
0427152,Dinner for Schmucks,0427152,1,2010-07-31 08:04:11,1407,0,1572,2010,1
0427327,Hairspray,0427327,3,2008-09-20 04:34:26,188,,14,2007,1
0427470,"Lookout, The",0427470,3,2010-07-12 03:50:14,1167,0,1225,2007,1
0427944,Thank You for Smoking,0427944,1,2009-08-03 21:21:23,414,0,78,2005,1
0427969,Hollywoodland,0427969,2,2014-05-29 05:47:12,5511,0,10241,2006,1
0428038,Sweet Land,0428038,3,2013-12-30 05:03:35,5012,0,9070,2005,1
0429493,"A-Team, The",0429493,0,2010-06-21 14:15:44,969,0,980,2010,1
0429589,"Ant Bully, The",0429589,2,2012-12-29 21:24:23,3784,0,6291,2006,1
0429591,Aquamarine,0429591,3,2012-06-09 18:11:55,3335,0,5327,2006,1
0429727,Il caimano (The Caiman),0429727,3,2011-10-26 09:35:27,2800,0,4245,2006,1
0430105,Four Brothers,0430105,1,2017-03-30 01:42:06,7539,0,14724,2005,1
0430164,Películas para no dormir: La habitación del niño,0430164,3,2016-11-24 11:22:42,7293,0,14253,2006,1
0430634,Stick It,0430634,3,2010-10-16 17:04:31,1665,0,2066,2006,1
0430770,"Women, The",0430770,3,2009-06-25 06:27:50,355,,39,2008,1
0430922,Role Models,0430922,1,2008-11-18 17:40:53,217,,15,2008,1
0431021,"Possession, The",0431021,3,2012-09-02 22:01:50,3513,0,5750,2012,1
0431308,P.S. I Love You,0431308,3,2010-04-26 15:33:20,766,0,559,2007,1
0431340,Puppet Master vs Demonic Toys,0431340,3,2015-01-27 02:28:32,6070,0,11553,2004,1
0432021,Resident Evil: Extinction,0432021,3,2008-07-19 00:00:00,17,0,1,2007,1
0432283,Fantastic Mr. Fox,0432283,1,2009-11-29 16:50:28,550,0,266,2009,1
0432291,"Fog, The",0432291,3,2013-07-23 15:03:57,4386,0,7809,2005,1
0432314,Attack on Leningrad,0432314,3,2013-01-17 04:57:43,3838,0,6421,2009,1
0432325,Die Hohle des gelben Hundes,0432325,3,2015-03-28 11:53:50,6170,0,11808,2005,1
0432348,Saw II,0432348,3,2010-08-02 18:20:45,1425,1,1597,2005,1
0433035,Real Steel,0433035,1,2011-10-10 21:01:15,2752,0,4157,2011,1
0433362,Daybreakers,0433362,1,2010-06-06 03:31:07,910,0,825,2009,1
0433383,"Good Night, and Good Luck.",0433383,1,2009-08-07 00:58:29,420,0,87,2005,1
0433386,"Grudge 2, The",0433386,3,2012-11-01 18:08:07,3643,0,6010,2006,1
0433412,Material Girls,0433412,3,2012-04-22 23:54:02,3199,0,5083,2006,1
0434124,Kinky Boots,0434124,3,2011-05-14 15:40:55,2293,1,3297,2005,1
0434409,V for Vendetta,0434409,3,2008-07-28 18:57:16,89,,1,2005,1
0435224,Nemmeno il destino,0435224,1,2013-09-15 16:33:59,4587,0,8267,2004,1
0435528,Whisper,0435528,2,2013-11-01 15:58:21,4762,0,8592,2007,1
0435623,Conversations with Other Women,0435623,0,2009-12-28 03:55:31,604,0,334,2005,1
0435625,"Descent, The",0435625,3,2009-07-27 21:46:14,379,,44,2005,1
0435651,"Giver, The",0435651,3,2014-08-16 05:39:51,5700,0,10704,2014,1
0435665,House of the Dead 2,0435665,3,2012-10-27 10:55:39,3631,1,5981,2005,1
0435679,Keith,0435679,3,2015-01-21 19:09:04,6059,0,11532,2008,1
0435680,Kidulthood,0435680,3,2010-08-18 22:12:32,1481,0,1728,2006,1
0435705,Next,0435705,2,2008-07-19 00:00:00,11,0,1,2007,1
0435706,Nina's Heavenly Delights,0435706,3,2010-06-24 16:30:13,976,0,993,2006,1
0435711,Wild About Harry,0435711,3,2013-01-09 08:33:44,3813,0,6352,2009,1
0435761,Toy Story 3,0435761,3,2010-06-18 23:09:00,961,1,964,2010,1
0436331,Friends with Money,0436331,3,2010-07-05 04:02:39,1102,0,1148,2006,1
0436339,G-Force,0436339,1,2011-06-08 12:50:08,2378,0,3467,2009,1
0436697,"Queen, The",0436697,3,2010-07-31 19:39:52,1412,1,1580,2006,1
0437800,Akeelah and the Bee,0437800,3,2009-12-28 21:33:38,615,0,346,2006,1
0438097,Ice Age: The Meltdown,0438097,1,2010-09-19 22:18:43,1581,0,1916,2006,1
0438488,Terminator Salvation,0438488,2,2009-06-16 20:52:34,344,,36,2009,1
0438575,West Bank Story,0438575,1,2017-01-14 09:51:31,7396,0,14426,2005,1
0439289,Running with Scissors,0439289,3,2011-01-14 06:46:56,1910,0,2531,2006,1
0439478,Boynton Beach Club,0439478,3,2013-10-28 20:30:30,4747,0,8568,2005,1
0439491,Caribe,0439491,3,2013-09-13 01:42:03,4565,1,8235,2004,1
0439623,In Search of Santa,0439623,3,2014-01-04 03:08:33,5038,0,9109,2004,1
0439815,Slither,0439815,3,2010-10-27 01:07:58,1702,0,2134,2006,1
0439817,"Sun, The",0439817,0,2010-10-05 21:36:35,1644,0,2020,2005,1
0440803,Shutter,0440803,1,2014-12-01 13:43:17,5952,0,11299,2004,1
0440963,"Bourne Ultimatum, The",0440963,2,2014-06-04 03:34:22,5530,0,10284,2007,1
0441007,Gracie,0441007,3,2014-05-10 22:26:45,5461,0,10112,2007,1
0441041,Legion of the Dead,0441041,3,2013-01-20 06:48:51,3843,0,6438,2005,1
0441761,Free Zone,0441761,3,2016-08-27 12:36:14,7075,0,13885,2005,1
0441773,Kung Fu Panda,0441773,3,2010-04-09 17:23:50,728,0,509,2008,1
0441774,Lonely Hearts,0441774,3,2014-06-23 02:18:56,5585,0,10433,2006,1
0441909,Volver,0441909,3,2009-07-13 10:14:19,366,,41,2006,1
0442933,Beowulf,0442933,3,2012-03-02 21:09:33,3086,0,4845,2007,1
0443231,Rofuto,0443231,3,2016-10-11 07:47:51,7184,0,14076,2005,1
0443272,Lincoln,0443272,3,2012-11-07 01:30:59,3664,0,6047,2012,1
0443274,Vantage Point,0443274,3,2008-09-04 02:56:27,176,,10,2008,1
0443295,"Yours, Mine and Ours",0443295,3,2012-12-07 03:43:27,3727,0,6181,2005,1
0443431,Another Gay Movie,0443431,3,2015-11-01 14:33:41,6526,0,12742,2006,1
0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0443453,1,2014-02-10 05:20:43,5158,0,9418,2006,1
0443455,Brand Upon The Brain!,0443455,3,2009-02-18 23:58:21,284,,18,2006,1
0443465,Before We Go,0443465,3,2016-07-26 04:01:47,6996,0,13762,2014,1
0443473,"Condemned, The",0443473,1,2011-08-09 21:24:02,2597,0,3896,2007,1
0443489,Dreamgirls,0443489,3,2014-10-07 19:56:28,5815,0,10997,2006,1
0443536,Hoodwinked!,0443536,3,2011-10-05 18:34:48,2739,0,4122,2005,1
0443543,"Illusionist, The",0443543,0,2010-06-03 21:34:48,893,0,802,2006,1
0443559,Killshot,0443559,1,2011-01-16 04:28:48,1915,0,2537,2008,1
0443649,"10,000 BC",0443649,1,2016-04-09 19:26:50,6825,0,13401,2008,1
0443701,"X-Files: I Want to Believe, The",0443701,3,2015-12-20 23:21:42,6621,0,12926,2008,1
0443706,Zodiac,0443706,1,2016-11-08 00:11:29,7251,0,14180,2007,1
0444112,Avenue Montaigne,0444112,3,2013-03-17 19:02:06,3988,0,6801,2006,1
0444628,Fay Grim,0444628,3,2013-10-13 07:49:26,4690,0,8463,2006,1
0444653,Keeping Mum,0444653,3,2013-11-08 16:26:52,4798,0,8690,2005,1
0445620,Paradise Now,0445620,1,2013-10-20 17:10:32,4724,0,8517,2005,1
0445922,Across the Universe,0445922,3,2013-04-05 03:00:29,4028,0,6902,2007,1
0445934,Blades of Glory,0445934,3,2012-12-27 09:00:17,3777,0,6281,2007,1
