key,title,metatitle,metayear,imdbtitle,imdbyear,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,nGenres,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,boxofficemojo_url,metacritic_url,meta_retrieved,cpimultiplier,sourcedataset
iamali14mali,I Am Ali,I Am Ali,2014,I Am Ali,2014,2014,October,10,10/10/2014,Friday,41,7205,7326.35126540961,2527,7.2,55,370,Focus,11,PG,-1,UK,English,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4178,4248.36857555605,11,0000012201,http://www.boxofficemojo.com/movies/?id=iamali.htm,http://www.metacritic.com/movie/i am ali,5/9/2017,1.01684264613596,Metacritic
iamasex05dict,I Am a Sex Addict,I Am a Sex Addict,2006,I Am a Sex Addict,2005,2006,April,5,4/5/2006,Wednesday,14,115694,138621.50773201,2983,6.1,62,233,IFC,9, ,-1,USA,English,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10691,12809.6749975186,2,0000111100,http://www.boxofficemojo.com/movies/?id=iamasexaddict.htm,http://www.metacritic.com/movie/i am a sex addict,5/9/2017,1.19817369727047,Metacritic
iambigb14tory,I Am Big Bird,I Am Big Bird: The Caroll Spinney Story,2015,I Am Big Bird: The Caroll Spinney Story,2014,2015,May,6,5/6/2015,Wednesday,18,67845,68879.771409348,1026,7.4,71,183,Trib.,17, ,100000,USA,English,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10152.5199217847,1,0000012211,http://www.boxofficemojo.com/movies/?id=iambigbird.htm,http://www.metacritic.com/movie/i am big bird: the caroll spinney story,5/9/2017,1.01525199217847,Metacritic
iamdavi03avid,I Am David,I Am David,2004,I Am David,2003,2004,December,3,12/3/2004,Friday,49,288552,366083.481156069,6336,7.3,47,323,Lions,226,PG,-1,UK,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160346,203429.613620599,226,0000012212,http://www.boxofficemojo.com/movies/?id=iamdavid.htm,http://www.metacritic.com/movie/i am david,5/9/2017,1.2686915396742,Metacritic
iamdivi13vine,I Am Divine,I Am Divine,2013,I Am Divine,2013,2013,October,11,10/11/2013,Friday,41,81497,84248.8576297603,1752,7.7,70,152,TFC,10, ,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,1,0000002311,http://www.boxofficemojo.com/movies/?id=iamdivine.htm,http://www.metacritic.com/movie/i am divine,5/9/2017,1.0337663672253,Metacritic
iamelev11even,I Am Eleven,I Am Eleven,2014,I Am Eleven,2011,2014,September,12,9/12/2014,Friday,37,310116,314546.954438708,248,6.2,55,362,Proud,16, ,-1,Australia,English,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,5882.87071851986,2,1000001102,http://www.boxofficemojo.com/movies/?id=iameleven.htm,http://www.metacritic.com/movie/i am eleven,5/9/2017,1.01428805491722,Metacritic
iamhere14erei,11th Hour,The 11th Hour,2015,I Am Here,2014,2015,June,12,6/12/2015,Friday,24, , ,1113,5.1,32,583,BSM, , ,-1,Germany,English,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , ,0001111000,http://www.boxofficemojo.com/movies/?id=11thhour.htm,http://www.metacritic.com/movie/the 11th hour,5/9/2017,1.01170811019201,Metacritic
iamiii10miii,I Am,I Am,2011,I Am,2010,2011,February,18,2/18/2011,Friday,7,1591034,1735702.21133348,3043,7.6,38,460,Pala.,74, ,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10092,11009.6369510503,1,0000001212,http://www.boxofficemojo.com/movies/?id=iam.htm,http://www.metacritic.com/movie/i am,5/9/2017,1.09092716518533,Metacritic
iamlege07gend,I Am Legend,I Am Legend,2007,I Am Legend,2007,2007,December,14,12/14/2007,Friday,50,256393010,294718415.844521,563831,7.2,65,170,WB,3648,PG-13,150000000,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,77211321,88752802.6227501,3606,0000012210,http://www.boxofficemojo.com/movies/?id=iamlegend.htm,http://www.metacritic.com/movie/i am legend,5/9/2017,1.14947913690986,Metacritic
iamnumb11four,I Am Number Four,I Am Number Four,2011,I Am Number Four,2011,2011,February,18,2/18/2011,Friday,7,55100437,60110563.5368828,202217,6.1,36,478,BV,3156,PG-13,60000000,USA,English,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,19449893,21218416.633648,3154,0000122100,http://www.boxofficemojo.com/movies/?id=iamnumberfour.htm,http://www.metacritic.com/movie/i am number four,5/9/2017,1.09092716518533,Metacritic
iamsam01msam,I Am Sam,I Am Sam,2001,I Am Sam,2001,2001,December,28,12/28/2001,Friday,52,40311852,55079632.4395246,126426,7.6,28,352,NL,1450,PG-13,22000000,USA,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41779,57084.2531295982,2,0000002311,http://www.boxofficemojo.com/movies/?id=iamsam.htm,http://www.metacritic.com/movie/i am sam,5/9/2017,1.36633842671194,Metacritic
iamsing11ingh,I Am Singh,I Am Singh,2011,I Am Singh,2011,2011,December,2,12/2/2011,Friday,48, , ,57,5.2, , ,Relbig.,54, ,4000000,USA,Hindi,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0, , ,54,2000000111,http://www.boxofficemojo.com/movies/?id=iamsingh.htm,http://www.metacritic.com/movie/i am singh,6/13/2017,1.06983586798539,Metacritic
iamtryi02eart,I Am Trying to Break Your Heart,I Am Trying to Break Your Heart,2002,I Am Trying to Break Your Heart,2002,2002,July,26,7/26/2002,Friday,30,445522,597241.907295947,1801,7.5,66,130,Cow.,13, ,-1,USA,English,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10776,14445.7036757357,1,0000012211,http://www.boxofficemojo.com/movies/?id=iamtryingtobreakyourheart.htm,http://www.metacritic.com/movie/i am trying to break your heart,5/9/2017,1.34054414214325,Metacritic
icandob09self,Tyler Perry's I Can Do Bad All By Myself,I Can Do Bad All by Myself,2009,I Can Do Bad All by Myself,2009,2009,September,11,9/11/2009,Friday,37,51733921,57833411.3454801,8546,4.2,55,229,LGF,2255,PG-13,13000000,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23446785,26211188.6248489,2255,3000000001,http://www.boxofficemojo.com/movies/?id=tylerperrysicandobadallbymyself.htm,http://www.metacritic.com/movie/i can do bad all by myself,5/9/2017,1.11790118026198,Metacritic
icaptur03stle,I Capture the Castle,I Capture the Castle,2003,I Capture the Castle,2003,2003,July,11,7/11/2003,Friday,28,1179035,1547888.95116911,5896,7.1,63,160,IDP,42,R,8000000,UK,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51970,68228.4994018488,8,0000012201,http://www.boxofficemojo.com/movies/?id=icapturethecastle.htm,http://www.metacritic.com/movie/i capture the castle,5/9/2017,1.31284393692224,Metacritic
iceage:06down,Ice Age: The Meltdown,Ice Age: The Meltdown,2006,Ice Age: The Meltdown,2006,2006,March,31,3/31/2006,Friday,13,195330621,236031343.79015,206085,6.9,58,273,Fox,3969,PG,80000000,USA,English,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,68033544,82209582.5575976,3964,0000023100,http://www.boxofficemojo.com/movies/?id=iceagethemeltdown.htm,http://www.metacritic.com/movie/ice age: the meltdown,5/9/2017,1.20836836836837,Metacritic
iceage:09aurs,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,2009,Ice Age: Dawn of the Dinosaurs,2009,2009,July,1,7/1/2009,Wednesday,26,196573705,220380600.719569,177498,7,50,257,Fox,4102,PG,90000000,USA,English,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,41690382,46739473.2646888,4099,0000013200,http://www.boxofficemojo.com/movies/?id=iceagedawnofthedinosaurs.htm,http://www.metacritic.com/movie/ice age: dawn of the dinosaurs,5/9/2017,1.1211092588379,Metacritic
iceage:12rift,Ice Age: Continental Drift,Ice Age: Continental Drift,2012,Ice Age: Continental Drift,2012,2012,July,13,7/13/2012,Friday,28,161321843,170002510.646588,154327,6.6,49,406,Fox,3886,PG,95000000,USA,English,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,46629259,49138361.8744675,3881,0000022100,http://www.boxofficemojo.com/movies/?id=iceagecontinentaldrift.htm,http://www.metacritic.com/movie/ice age: continental drift,5/9/2017,1.05380962357707,Metacritic
iceage:16urse,Ice Age: Collision Course,Ice Age: Collision Course,2016,Ice Age: Collision Course,2016,2016,July,22,7/22/2016,Friday,30,64063008,64277058.9767442,33954,5.7,34,559,Fox,3997,PG,105000000,USA,English,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,21373064,21444476.9006433,3992,0000221000,http://www.boxofficemojo.com/movies/?id=iceagecollisioncourse.htm,http://www.metacritic.com/movie/ice age: collision course,5/9/2017,1.00334125704407,Metacritic
iceage02eage,Ice Age,Ice Age,2002,Ice Age,2002,2002,March,15,3/15/2002,Friday,11,176387405,238174295.100447,347178,7.6,60,202,Fox,3345,PG,59000000,USA,English,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,46312454,62535281.8463535,3316,0000012311,http://www.boxofficemojo.com/movies/?id=iceage.htm,http://www.metacritic.com/movie/ice age,5/9/2017,1.35029082774049,Metacritic
iceharv05vest,The Ice Harvest,The Ice Harvest,2005,The Ice Harvest,2005,2005,November,23,11/23/2005,Wednesday,47,9016782,11016901.3756275,21318,6.3,62,234,Focus,1555,R,16000000,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3740799,4570590.0008502,1550,0000122100,http://www.boxofficemojo.com/movies/?id=theiceharvest.htm,http://www.metacritic.com/movie/the ice harvest,5/9/2017,1.22182186234818,Metacritic
iceman12eman,The Iceman (2013),The Iceman,2013,The Iceman,2012,2013,May,3,5/3/2013,Friday,18,1969193,2040937.57915388,58718,6.9,60,280,MNE,258,R,10000000,USA,English,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87946,91150.1799652278,4,0000023100,http://www.boxofficemojo.com/movies/?id=theiceman(2013).htm,http://www.metacritic.com/movie/the iceman,5/9/2017,1.03643349288459,Metacritic
iceprin05cess,Ice Princess,Ice Princess,2005,Ice Princess,2005,2005,March,18,3/18/2005,Friday,11,24402491,30478749.131464,20770,6,55,315,BV,2501, ,-1,USA,English,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6807471,8502541.84413864,2501,0000121001,http://www.boxofficemojo.com/movies/?id=iceprincess.htm,http://www.metacritic.com/movie/ice princess,5/9/2017,1.24900155199172,Metacritic
ichimei11imei,Hara-Kiri: Death of a Samurai,Hara-Kiri: Death of a Samurai,2012,Ichimei,2011,2012,July,20,7/20/2012,Friday,29,75688,79760.7427893009,5718,7.3,76,66,Trib.,5, ,-1,Japan,Japanese,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10920,11507.6010894616,2,0000013210,http://www.boxofficemojo.com/movies/?id=hara-kirideathofasamurai.htm,http://www.metacritic.com/movie/hara-kiri: death of a samurai,5/9/2017,1.05380962357707,Metacritic
ichsehi14hseh,Goodnight Mommy,Goodnight Mommy,2015,Ich seh ich seh,2014,2015,September,11,9/11/2015,Friday,37,1178196,1195462.04657379,26520,6.7,81,59,RTWC,90,R,-1,Austria,German,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,63641,64573.6363949652,4,0000012100,http://www.boxofficemojo.com/movies/?id=goodnightmommy.htm,http://www.metacritic.com/movie/goodnight mommy,5/9/2017,1.01465464708231,Metacritic
icouldn07oman,I Could Never Be Your Woman,I Could Never Be Your Woman, ,I Could Never Be Your Woman,2007, , , , , , , , ,14853,6.1, , ,BMD, ,PG-13,24000000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0, , , ,0000122100,http://www.boxofficemojo.com/movies/?id=icouldneverbeyourwoman.htm,http://www.metacritic.com/movie/i could never be your woman,6/13/2017, ,Metacritic
ida13ida,Ida,Ida,2014,Ida,2013,2014,May,2,5/2/2014,Friday,18,3827060,3883878.73022278,38607,7.4,91, ,MBox,137,PG-13,-1,Poland,Polish,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55438,56261.0643799916,3,0000012210,http://www.boxofficemojo.com/movies/?id=ida.htm,http://www.metacritic.com/movie/ida,6/13/2017,1.01484657419084,Metacritic
ideclar12wari,I Declare War,I Declare War,2013,I Declare War,2012,2013,August,30,8/30/2013,Friday,35,14928,15410.2237329879,2446,6,58,301,Drft.,14, ,-1,Canada,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8634,8912.90673302633,14,0000122100,http://www.boxofficemojo.com/movies/?id=ideclarewar.htm,http://www.metacritic.com/movie/i declare war,5/9/2017,1.03230330472855,Metacritic
identic14ical,The Identical,The Identical,2014,The Identical,2014,2014,September,5,9/5/2014,Friday,36,2827666,2868067.84709555,2079,5.1,25,631,Free,1956,PG,16000000,USA,English,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1587137,1609814.10061715,1956,1000011002,http://www.boxofficemojo.com/movies/?id=theidentical.htm,http://www.metacritic.com/movie/the identical,5/9/2017,1.01428805491722,Metacritic
identit03tity,Identity,Identity,2003,Identity,2003,2003,April,25,4/25/2003,Friday,17,52159536,68514587.0269423,187205,7.3,64,149,Sony,2733,R,30000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16225263,21312827.5115125,2733,0000013210,http://www.boxofficemojo.com/movies/?id=identity.htm,http://www.metacritic.com/movie/identity,5/9/2017,1.31355821545158,Metacritic
identit13hief,Identity Thief,Identity Thief,2013,Identity Thief,2013,2013,February,8,2/8/2013,Friday,6,134506920,139875238.878389,102659,5.7,35,551,Uni.,3230,R,35000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34551025,35929994.3480096,3141,0000121000,http://www.boxofficemojo.com/movies/?id=identitythief.htm,http://www.metacritic.com/movie/identity thief,5/9/2017,1.03991109809361,Metacritic
idesofm11arch,The Ides of March,The Ides of March,2011,The Ides of March,2011,2011,October,7,10/7/2011,Friday,40,40962534,43678221.1397706,195864,7.1,67,163,Sony,2199,R,12500000,USA,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10470143,11164280.5427765,2199,0000013200,http://www.boxofficemojo.com/movies/?id=theidesofmarch.htm,http://www.metacritic.com/movie/the ides of march,5/9/2017,1.06629685409039,Metacritic
idiocra06racy,Idiocracy,Idiocracy,2006,Idiocracy,2006,2006,September,1,9/1/2006,Friday,35,444093,528429.084159685,114960,6.6,66,163,Fox,130,R,-1,USA,English,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,124367,147985.084001971,130,0000112100,http://www.boxofficemojo.com/movies/?id=idiocracy.htm,http://www.metacritic.com/movie/idiocracy,5/9/2017,1.18990635781173,Metacritic
idlewil06wild,Idlewild,Idlewild,2006,Idlewild,2006,2006,August,25,8/25/2006,Friday,34,12571185,14885170.8529671,4703,6.2,55,316,Uni.,975,R,15000000,USA,English,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5745780,6803409.30338401,973,0000111101,http://www.boxofficemojo.com/movies/?id=idlewild.htm,http://www.metacritic.com/movie/idlewild,5/9/2017,1.18407062285434,Metacritic
idon'tb15rman,I Don't Belong Anywhere: The Cinema of Chantal Akerman,I Don't Know How She Does It,2011,I Don't Belong Anywhere: The Cinema of Chantal Akerman,2015,2016,March,28,3/28/2016,Monday,13,7703,7809.74709824803,79,7.1,38,459,Icar.,3, ,-1,Belgium,French,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,394.390707674735,2,000.013200,http://www.boxofficemojo.com/movies/?id=idontbelonganywherethecinemaofchantalakerman.htm,http://www.metacritic.com/movie/i don't know how she does it,5/9/2017,1.01385786034636,Metacritic
idon'tk11esit,I Don't Know How She Does It,I Don't Know How She Does It,2011,I Don't Know How She Does It,2011,2011,September,16,9/16/2011,Friday,37,9662284,10281611.4958768,17126,4.9,38, ,Wein.,2490,PG-13,24000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4402201,4684370.73561081,2476,0001211000,http://www.boxofficemojo.com/movies/?id=idontknowhowshedoesit.htm,http://www.metacritic.com/movie/i don't know how she does it,6/13/2017,1.06409742208745,Metacritic
idreame00rica,I Dreamed of Africa,I Dreamed of Africa,2000,I Dreamed of Africa,2000,2000,May,5,5/5/2000,Friday,18,6651522,9363791.60060641,3866,5.6,33,306,Sony,2112,PG-13,50000000,USA,English,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2411445,3394752.1238484,2112,0001121000,http://www.boxofficemojo.com/movies/?id=idreamedofafrica.htm,http://www.metacritic.com/movie/i dreamed of africa,5/9/2017,1.4077667638484,Metacritic
iederee00emd!,Everybody's Famous!,Everybody's Famous!,2001,Iedereen beroemd!,2000,2001,July,3,7/3/2001,Tuesday,27,81734,111172.975143662,2854,7,60,158,Mira.,11,R,-1,Belgium,Dutch,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17104,23264.5235380282,4,0000013200,http://www.boxofficemojo.com/movies/?id=everybodysfamous!.htm,http://www.metacritic.com/movie/everybody's famous!,5/9/2017,1.36018028169014,Metacritic
ifatree11ront,If a Tree Falls: A Story of the Earth Liberation Front,If a Tree Falls: A Story of the Earth Liberation Front,2011,If a Tree Falls: A Story of the Earth Liberation Front,2011,2011,June,22,6/22/2011,Wednesday,25,61794,66094.7936311037,2776,7.2,65,190,Osci.,5, ,-1,USA,English,7,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5634,6026.1201300715,2,0000013210,http://www.boxofficemojo.com/movies/?id=ifatreefallsastoryoftheearthliberationfront.htm,http://www.metacritic.com/movie/if a tree falls: a story of the earth liberation front,5/9/2017,1.06959888712664,Metacritic
ifididn07care,If I Didn't Care,If I Didn't Care,2007,If I Didn't Care,2007,2007,August,3,8/3/2007,Friday,31,9902,11498.1442787266,189,5.3,37, ,Elep.,2, ,-1,USA,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8527,9901.50234949522,2,1001110001,http://www.boxofficemojo.com/movies/?id=ifididntcare.htm,http://www.metacritic.com/movie/if i didn't care,6/13/2017,1.16119413035009,Metacritic
ifistay14stay,If I Stay,If I Stay,2014,If I Stay,2014,2014,August,22,8/22/2014,Friday,34,50474843,51234558.8650758,91757,6.8,46,469,WB (NL),3157,PG-13,11000000,USA,English,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15679190,15915183.391689,2907,0000012101,http://www.boxofficemojo.com/movies/?id=ifistay.htm,http://www.metacritic.com/movie/if i stay,5/9/2017,1.01505137648622,Metacritic
ifiwere12eyou,If I Were You,If I Were You,2013,If I Were You,2012,2013,March,15,3/15/2013,Friday,11,9432,9782.86409506257,1353,7.1,28,594,KL,14,R,-1,Canada,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3889,4033.6682003497,14,0000012211,http://www.boxofficemojo.com/movies/?id=ifiwereyou.htm,http://www.metacritic.com/movie/if i were you,5/9/2017,1.03719933153759,Metacritic
ifyoubu13ldit,If You Build It,If You Build It,2014,If You Build It,2013,2014,January,10,1/10/2014,Friday,2,43393,44787.2688315464,153,7.1,59,314,Long Shot,5, ,-1,USA,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4949,5108.01727115717,1,00.0012211,http://www.boxofficemojo.com/movies/?id=ifyoubuildit.htm,http://www.metacritic.com/movie/if you build it,5/9/2017,1.03213119239385,Metacritic
igbygoe02down,Igby Goes Down,Igby Goes Down,2002,Igby Goes Down,2002,2002,September,13,9/13/2002,Friday,37,4777465,6372557.62364641,29653,7,72,83,MGM,156,R,9000000,USA,English,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306705,409107.190939227,10,0000012211,http://www.boxofficemojo.com/movies/?id=igbygoesdown.htm,http://www.metacritic.com/movie/igby goes down,5/9/2017,1.33387845303867,Metacritic
igiveit13year,I Give It a Year,I Give It a Year,2013,I Give It a Year,2013,2013,August,9,8/9/2013,Friday,32,34657,35776.5356319775,31261,5.7,50,410,Magn.,6,R,-1,UK,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5436,5611.60076450442,2,0000121000,http://www.boxofficemojo.com/movies/?id=igiveitayear.htm,http://www.metacritic.com/movie/i give it a year,5/9/2017,1.03230330472855,Metacritic
igor08igor,Igor,Igor,2008,Igor,2008,2008,September,19,9/19/2008,Friday,38,19528602,21550254.9926822,20157,6,40,345,MGM,2341,PG,25000000,USA,English,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7803347,8611170.30529794,2339,0000122100,http://www.boxofficemojo.com/movies/?id=igor.htm,http://www.metacritic.com/movie/igor,5/9/2017,1.10352266858028,Metacritic
ihateva09sday,I Hate Valentine's Day,I Hate Valentine's Day,2009,I Hate Valentine's Day,2009,2009,July,3,7/3/2009,Friday,27,11004,12336.6862842522,7238,4.7,17,397,IFC,3,PG-13,3000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5009,5615.63627751903,3,0011210000,http://www.boxofficemojo.com/movies/?id=ihatevalentinesday.htm,http://www.metacritic.com/movie/i hate valentine's day,5/9/2017,1.1211092588379,Metacritic
ihavene07thal,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,2006,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,2007,2007,May,23,5/23/2007,Wednesday,21,29976,34802.5988679917,601,7.9,59,265,LVR,9,PG-13,-1,USA,German,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5075,5892.15336452688,4,0000001212,http://www.boxofficemojo.com/movies/?id=ihaveneverforgottenyouthelife&legacyofsimonwiesenthal.htm,http://www.metacritic.com/movie/i have never forgotten you: the life & legacy of simon wiesenthal,5/9/2017,1.16101544128608,Metacritic
ihearth04bees,I Heart Huckabees,I Heart Huckabees,2004,I Heart Huckabees,2004,2004,October,1,10/1/2004,Friday,40,12785432,16169787.4207648,57999,6.7,55,251,FoxS,901,R,22000000,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,292177,369517.430403352,4,0000012111,http://www.boxofficemojo.com/movies/?id=ihearthuckabees.htm,http://www.metacritic.com/movie/i heart huckabees,5/9/2017,1.26470403352541,Metacritic
ihopeth09hell,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,2009,I Hope They Serve Beer in Hell,2009,2009,September,25,9/25/2009,Friday,39,1429299,1597815.03904727,7557,5.3,26,384,Free,266,R,-1,USA,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366909,410168.004148744,120,1000111000,http://www.boxofficemojo.com/movies/?id=ihopetheyservebeerinhell.htm,http://www.metacritic.com/movie/i hope they serve beer in hell,5/9/2017,1.11790118026198,Metacritic
ikimle06mler,Climates,Climates,2006,Iklimler,2006,2006,October,27,10/27/2006,Friday,43,119958,143516.84765114,8642,7.3,72,90,Zeit.,7, ,-1,Turkey,Turkish,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,11563.1332011893,1,0000012211,http://www.boxofficemojo.com/movies/?id=climates.htm,http://www.metacritic.com/movie/climates,5/9/2017,1.19639246778989,Metacritic
ikissed10pire,I Kissed a Vampire,I Kissed a Vampire,2012,I Kissed a Vampire,2010,2012,March,30,3/30/2012,Friday,13,1794,1888.16091232475,332,4.2, , ,Mont.,11,PG,-1,USA,English,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,1452.43147101904,11,1000000002,http://www.boxofficemojo.com/movies/?id=ikissedavampire.htm,http://www.metacritic.com/movie/i kissed a vampire,6/13/2017,1.0524865732022,Metacritic
iknowwh07edme,I Know Who Killed Me,I Know Who Killed Me,2007,I Know Who Killed Me,2007,2007,July,27,7/27/2007,Friday,30,7498716,8691496.36489853,23540,3.6,16,464,Sony,1320,R,12000000,USA,English,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3506291,4064017.82395499,1320,2111100000,http://www.boxofficemojo.com/movies/?id=iknowwhokilledme.htm,http://www.metacritic.com/movie/i know who killed me,5/9/2017,1.15906461384836,Metacritic
ilcapit13mano,Human Capital,Human Capital,2015,Il capitale umano,2013,2015,January,9,1/9/2015,Friday,2,158549,163789.711767298,8408,7.3,63,298,FM,11, ,6666296,Italy,Italian,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0000013310,http://www.boxofficemojo.com/movies/?id=humancapital.htm,http://www.metacritic.com/movie/human capital,5/9/2017,1.0330542089026,Metacritic
ilcuore03rove,Incantato,Incantato,2004,Il cuore altrove,2003,2004,September,24,9/24/2004,Friday,39,23039,29290.9523328067,857,6.7,48,313,N.Arts,2, ,-1,Italy,Italian,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5701,7248.0454555029,1,0000023200,http://www.boxofficemojo.com/movies/?id=incantato.htm,http://www.metacritic.com/movie/incantato,5/9/2017,1.27136387572407,Metacritic
ildivo-08otti,Il Divo,Il Divo,2009,Il divo - La spettacolare vita di Giulio Andreotti,2008,2009,April,24,4/24/2009,Friday,17,240159,271909.902870006,12518,7.3,81,37,MBox,8, ,6332981,Italy,Italian,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13867,15700.326130182,2,0000012310,http://www.boxofficemojo.com/movies/?id=ildivo.htm,http://www.metacritic.com/movie/il divo,5/9/2017,1.13220784093041,Metacritic
